label,sentence,sample_index
1,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,0
1,taymor utilizes the idea of making kahlo s art a living breathing part of the movie often catapulting the artist into her own work,21
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,what empire lacks in depth it makes up for with its heart,25
1,it s a glorious spectacle like those d w griffith made in the early days of silent film,63
1,familiar but utterly delightful,93
1,a fascinating dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction,94
1,as broad and cartoonish as the screenplay is there is an accuracy of observation in the work of the director frank novak that keeps the film grounded in an undeniable social realism,99
1,in addition to hoffman s powerful acting clinic this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt or will feel someday,100
1,miller tells this very compelling tale with little fuss or noise expertly plucking tension from quiet,112
1,it is sentimental but feels free to offend is analytical and then surrenders to the illogic of its characters is about grief and yet permits laughter,126
1,what could have been a daytime soap opera is actually a compelling look at a young woman s tragic odyssey,136
1,a terrific insider look at the star making machinery of tinseltown,146
1,the pianist is the film roman polanski may have been born to make,151
1,poignant and delicately complex,153
1,it s the filmmakers post camp comprehension of what made old time b movies good bad that makes eight legged freaks a perfectly entertaining summer diversion,160
1,despite its shortcomings girls ca n t swim represents an engaging and intimate first feature by a talented director to watch and it s a worthy entry in the french coming of age genre,164
1,a compelling motion picture that illustrates an american tragedy,168
1,extremely well acted by the four primary actors this is a seriously intended movie that is not easily forgotten,174
0,begins with promise but runs aground after being snared in its own tangled plot,180
1,there s a part of us that can not help be entertained by the sight of someone getting away with something,197
1,what s not to like about a movie with a children s song that includes the line my stepdad s not mean he s just adjusting,199
1,not everyone will welcome or accept the trials of henry kissinger as faithful portraiture but few can argue that the debate it joins is a necessary and timely one,201
1,a triumph of emotionally and narratively complex filmmaking,207
1,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time,209
1,probably the best case for christianity since chesterton and lewis,216
1,the large frame imax camera lends itself beautifully to filming the teeming life on the reefs making this gorgeous film a must for everyone from junior scientists to grown up fish lovers,237
1,there s back stabbing inter racial desire and most importantly singing and dancing,256
1,one feels the dimming of a certain ambition but in its place a sweetness clarity and emotional openness that recalls the classics of early italian neorealism,275
1,a sensitive modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china,280
1,cusack s just brilliant in this,281
1,i thought the relationships were wonderful the comedy was funny and the love real,292
0,made to be jaglomized is the cannes film festival the annual riviera spree of flesh buzz blab and money,307
1,amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances,329
1,the pianist is a supremely hopeful cautionary tale of war s madness remembered that we today can prevent its tragic waste of life,334
1,as an introduction to the man s theories and influence derrida is all but useless as a portrait of the artist as an endlessly inquisitive old man however it s invaluable,343
1,strip it of all its excess debris and you d have a 90 minute four star movie,375
1,strange funny twisted brilliant and macabre,400
1,an entertaining british hybrid of comedy caper thrills and quirky romance,404
1,even if you do n t understand what on earth is going on this is a movie that will stimulate hours of post viewing discussion if only to be reminded of who did what to whom and why,423
1,the four feathers has rewards from the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes,430
1,and there s an element of heartbreak to watching it now with older and wiser eyes because we know what will happen after greene s story ends,433
1,there s plenty to enjoy in no small part thanks to lau,437
1,for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche,449
1,the film sparkles with the the wisdom and humor of its subjects,460
1,a heartening tale of small victories and enduring hope,469
1,once the true impact of the day unfolds the power of this movie is undeniable,497
1,a three hour cinema master class,504
1,i loved this film,508
1,the touch is generally light enough and the performances for the most part credible,525
1,it s usually a bad sign when directors abandon their scripts and go where the moment takes them but olympia wash based filmmakers anne de marcken and marilyn freeman did just that and it s what makes their project so interesting,537
1,i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness,544
1,there s so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles,550
1,enjoyably dumb sweet and intermittently hilarious if you ve a taste for the quirky steal a glimpse,560
1,it s no surprise that as a director washington demands and receives excellent performances from himself and from newcomer derek luke,573
1,what makes this film special is serry s ability to take what is essentially a contained family conflict and put it into a much larger historical context,577
1,as a vehicle to savour binoche s skill the film is well worthwhile,586
1,even during the climactic hourlong cricket match boredom never takes hold,591
1,if the film has a problem its shortness disappoints you want the story to go on and on,595
1,young everlyn sampi as the courageous molly craig simply radiates star power potential in this remarkable and memorable film,604
1,surprisingly powerful and universal,605
1,morvern callar confirms lynne ramsay as an important original talent in international cinema,606
1,west coast rap wars this modern mob music drama never fails to fascinate,623
1,an eerily suspenseful deeply absorbing piece that works as a treatise on spirituality as well as a solid sci fi thriller,637
1,it s full of cheesy dialogue but great trashy fun that finally returns de palma to his pulpy thrillers of the early 80s,647
1,i m sure mainstream audiences will be baffled but for those with at least a minimal appreciation of woolf and clarissa dalloway the hours represents two of those well spent,650
1,transcends its agenda to deliver awe inspiring at times sublime visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring do puts the x into the games,659
1,the amazing film work is so convincing that by movies end you ll swear you are wet in some places and feel sand creeping in others,671
1,it s good to see michael caine whipping out the dirty words and punching people in the stomach again,691
1,gently humorous and touching,696
1,kinnear s performance is a career defining revelation,698
1,a mix of gritty realism crisp storytelling and radiant compassion that effortlessly draws you in,705
1,ozpetek s effort has the scope and shape of an especially well executed television movie,714
1,it ll keep you wide awake and very tense,730
1,danny huston gives an astounding performance that deftly gradually reveals a real human soul buried beneath a spellbinding serpent s smirk,732
1,the film is reasonably entertaining though it begins to drag two thirds through when the melodramatic aspects start to overtake the comedy,736
1,a different movie sometimes tedious by a director many viewers would like to skip but film buffs should get to know,738
1,he does this so well you do n t have the slightest difficulty accepting him in the role,739
1,thought provoking and stylish if also somewhat hermetic,741
1,thanks to the château s balance of whimsicality narrative discipline and serious improvisation almost every relationship and personality in the film yields surprises,755
1,alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise,756
1,a powerful and telling story that examines forbidden love racial tension and other issues that are as valid today as they were in the 1950s,770
1,my big fat greek wedding is that rare animal known as a perfect family film because it s about family,797
0,this odd distant portuguese import more or less borrows from bad lieutenant and les vampires and comes up with a kind of art house gay porn film,802
1,it s soulful and unslick and that s apparently just what aniston has always needed to grow into a movie career,804
1,terry is a sort of geriatric dirty harry which will please eastwood s loyal fans and suits the story wherein our hero must ride roughshod over incompetent cops to get his man,807
1,the story ultimately takes hold and grips hard,816
1,almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called the gift of tears,821
1,bring tissues,827
1,it s a square sentimental drama that satisfies as comfort food often can,830
1,a moving if uneven success,837
1,maybe it is formula filmmaking but there s nothing wrong with that if the film is well crafted and this one is,845
1,an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger than life character,848
1,a journey that is as difficult for the audience to take as it is for the protagonist yet it s potentially just as rewarding,851
1,blade ii merges bits and pieces from fighting games wire fu horror movies mystery james bond wrestling sci fi and anime into one big bloody stew,860
1,if you can get past the taboo subject matter it will be well worth your time,869
1,gives an intriguing twist to the french coming of age genre,894
1,bravo for history rewritten and for the uncompromising knowledge that the highest power of all is the power of love,902
1,lead actress gaï she of the impossibly long limbs and sweetly conspiratorial smile is a towering siren,903
1,rife with the rueful wry humor springing out of yiddish culture and language,908
1,a beguiling evocation of the quality that keeps dickens evergreen the exuberant openness with which he expresses our most basic emotions,928
1,a riveting story well told,931
1,alternately hilarious and sad aggravating and soulful scathing and joyous,941
1,a conventional but well crafted film about a historic legal battle in ireland over a man s right to raise his own children,945
1,insanely hilarious,952
1,if lilo stitch is n t the most edgy piece of disney animation to hit the silver screen then this first film to use a watercolor background since dumbo certainly ranks as the most original in years,956
1,white oleander may leave you rolling your eyes in the dark but that does n t mean you wo n t like looking at it,967
1,it must be the end of the world the best film so far this year is a franchise sequel starring wesley snipes,973
1,with an unflappable air of decadent urbanity everett remains a perfect wildean actor and a relaxed firth displays impeccable comic skill,1006
1,it s hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon dustin hoffman and holly hunter yet newcomer ellen pompeo pulls off the feat with aplomb,1020
1,a tremendous piece of work,1028
1,irwin is so earnest that it s hard to resist his pleas to spare wildlife and respect their environs,1033
1,instead of simply handling conventional material in a conventional way secretary takes the most unexpected material and handles it in the most unexpected way,1040
1,the story line may be 127 years old but el crimen del padre amaro could n t be more timely in its despairing vision of corruption within the catholic establishment,1053
1,cho continues her exploration of the outer limits of raunch with considerable brio,1071
1,jeong hyang lee s film is deceptively simple deeply satisfying,1090
1,cletis is playful but highly studied and dependent for its success on a patient viewer,1111
1,the movie is well crafted and well executed,1131
1,he nonetheless appreciates the art and reveals a music scene that transcends culture and race,1134
1,all in all an interesting look at the life of the campaign trail press especially ones that do n t really care for the candidate they re forced to follow,1152
1,unexpected moments of authentically impulsive humor are the hallmark of this bittersweet uncommonly sincere movie that portrays the frank humanity of emotional recovery,1159
1,i liked it because it was so endlessly grotesquely inventive,1162
1,while dutifully pulling on heartstrings directors dean deblois and chris sanders valiantly keep punching up the mix,1167
1,a coming of age movie that hollywood would n t have the guts to make,1179
1,it s an interesting effort particularly for jfk conspiracy nuts and barry s cold fish act makes the experience worthwhile,1198
1,foster and whitaker are especially fine,1204
1,not only better than its predecessor it may rate as the most magical and most fun family fare of this or any recent holiday season,1207
1,though the story is hackneyed the characters have a freshness and modesty that transcends their predicament,1208
1,although frailty fits into a classic genre in its script and execution it is a remarkably original work,1209
1,a dashing and absorbing outing with one of france s most inventive directors,1219
1,there is no denying the power of polanski s film,1241
1,this charming but slight tale has warmth wit and interesting characters compassionately portrayed,1243
0,take care is nicely performed by a quintet of actresses but nonetheless it drags during its 112 minute length,1253
1,the low key direction is pleasingly emphatic in this properly intense claustrophobic tale of obsessive love,1305
1,smart and fun but far more witty than it is wise,1308
1,mr caine and mr fraser are the whole show here with their memorable and resourceful performances,1331
1,my wife is an actress works as well as it does because the leads are such a companionable couple,1353
1,a thought provoking and often funny drama about isolation,1384
0,the audacity to view one of shakespeare s better known tragedies as a dark comedy is by itself deserving of discussion,1392
1,a heroic tale of persistence that is sure to win viewers hearts,1400
1,like the chilled breath of oral storytelling frozen onto film,1429
1,with exquisite craftsmanship olivier assayas has fashioned an absorbing look at provincial bourgeois french society,1434
1,d espite its familiar subject matter ice age is consistently amusing and engrossing,1438
1,a vivid thoughtful unapologetically raw coming of age tale full of sex drugs and rock n roll,1447
1,a coming of age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type the uncertain girl on the brink of womanhood,1468
1,a distinguished and thoughtful film marked by acute writing and a host of splendid performances,1469
1,i do n t feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served even if it s a dish that s best served cold,1472
1,matthew lillard is born to play shaggy,1479
1,if you re not you ll still have a good time,1483
0,who cares,1488
1,the actors are simply too good and the story too intriguing for technical flaws to get in the way,1532
1,an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see,1552
1,and it sees those relationships including that between the son and his wife and the wife and the father and between the two brothers with incredible subtlety and acumen,1561
1,one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm,1562
1,marshall puts a suspenseful spin on standard horror flick formula,1582
1,soderbergh skims the fat from the 1972 film,1589
1,it s not going to be everyone s bag of popcorn but it definitely gives you something to chew on,1605
1,an infinitely wittier version of the home alone formula,1608
1,filmmakers dana janklowicz mann and amir mann area headed east far east in retelling a historically significant and personal episode detailing how one international city welcomed tens of thousands of german jewish refugees while the world s democracie,1634
1,sorvino is delightful in the central role,1641
1,great performances stylish cinematography and a gritty feel help make gangster no 1 a worthwhile moviegoing experience,1645
1,a funny and touching film that is gorgeously acted by a british cast to rival gosford park s,1653
1,so could young romantics out on a date,1671
1,all leather pants augmented boobs hawn is hilarious as she tries to resuscitate the fun loving libertine lost somewhere inside the conservative handbag clutching sarandon,1672
1,nair s cast is so large it s altman esque but she deftly spins the multiple stories in a vibrant and intoxicating fashion,1684
1,a delightful surprise because despite all the backstage drama this is a movie that tells stories that work is charming is moving is funny and looks professional,1690
1,brims with passion for words for its eccentric accident prone characters and for the crazy things that keep people going in this crazy life,1701
1,nohe s documentary about the event is sympathetic without being gullible he is n t blind to the silliness but also captures moments of spontaneous creativity and authentic co operative interaction,1707
1,a keep em guessing plot and an affectionate take on its screwed up characters,1720
1,mordantly funny and intimately knowing,1731
1,one of those rare films that come by once in a while with flawless amounts of acting direction story and pace,1734
1,entirely appropriately the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn,1740
1,a witty low key romantic comedy,1747
1,it s a powerful though flawed movie guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today,1769
1,even if invincible is not quite the career peak that the pianist is for roman polanski it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse marvelously twisted shapes history has taken,1777
1,worth catching for griffiths warm and winning central performance,1792
1,i love the robust middle of this picture,1795
1,another trumpet blast that there may be a new mexican cinema a bornin,1805
1,spielberg s first real masterpiece it deserved all the hearts it won and wins still 20 years later,1823
1,an old fashioned scary movie one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts,1838
1,an elegant film with often surprising twists and an intermingling of naiveté and sophistication,1847
1,as a girl meets girl romantic comedy kissing jessica steinis quirky charming and often hilarious,1849
1,that rare movie that works on any number of levels as a film of magic and whimsy for children a heartfelt romance for teenagers and a compelling argument about death both pro and con for adults,1862
1,it s both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue only to be revealed by the dispassionate gantz brothers as ordinary pasty lumpen,1863
1,easily one of the best and most exciting movies of the year,1868
1,insomnia is one of the year s best films and pacino gives one of his most daring and complicated performances,1871
1,there s a spontaneity to the chateau a sense of light heartedness that makes it attractive throughout,1896
1,ms hutchins is talented enough and charismatic enough to make us care about zelda s ultimate fate,1908
1,a mesmerizing cinematic poem from the first frame to the last,1910
1,nicole kidman evolved from star to superstar some time over the past year which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while,1913
1,viveka seldahl and sven wollter will touch you to the core in a film you will never forget that you should never forget,1954
1,from the dull surreal ache of mortal awareness emerges a radiant character portrait,1956
1,the urban landscapes are detailed down to the signs on the kiosks and the color palette with lots of somber blues and pinks is dreamy and evocative,1963
1,unlike lots of hollywood fluff this has layered well developed characters and some surprises,1967
1,a french film with a more down home flavor,1971
1,sure it s contrived and predictable but its performances are so well tuned that the film comes off winningly even though it s never as solid as you want it to be,1975
1,what s surprising is how well it holds up in an era in which computer generated images are the norm,1987
1,if a big musical number like praise the lord he s the god of second chances does n t put you off this will be an enjoyable choice for younger kids,2003
1,rifkin s references are impeccable throughout,2008
1,it gives devastating testimony to both people s capacity for evil and their heroic capacity for good,2021
1,the difference is that i truly enjoyed most of mostly martha while i ne,2023
1,the ensemble cast turns in a collectively stellar performance and the writing is tight and truthful full of funny situations and honest observations,2040
1,this is a very funny heartwarming film,2046
1,there are some movies that hit you from the first scene and you know it s going to be a trip,2051
1,it s mostly a pleasure to watch,2059
1,witty contemplative and sublimely beautiful,2105
1,woven together handsomely recalling sixties rockumentary milestones from lonely boy to do n t look back,2107
1,it excels because unlike so many other hollywood movies of its ilk it offers hope,2120
1,shot in rich shadowy black and white devils chronicles with increasingly amused irony the relationship between reluctant captors and befuddled captives,2121
1,the large format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes,2135
1,a fresh faced big hearted and frequently funny thrill ride for the kiddies with enough eye candy and cheeky wit to keep parents away from the concession stand,2163
1,deep intelligence and a warm enveloping affection breathe out of every frame,2173
1,sweet home alabama is n t going to win any academy awards but this date night diversion will definitely win some hearts,2176
1,this is a more fascinating look at the future than bladerunner and one of the most high concept sci fi adventures attempted for the screen,2187
1,impresses as a skillfully assembled highly polished and professional adaptation just about as chilling and unsettling as manhunter was,2195
1,though a touch too arthouse 101 in its poetic symbolism heaven proves to be a good match of the sensibilities of two directors,2197
1,ong s promising debut is a warm and well told tale of one recent chinese immigrant s experiences in new york city,2221
1,that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing that he has been able to share his story so compellingly with us is a minor miracle,2222
1,unexpected and often contradictory truths emerge,2237
1,a deliberative account of a lifestyle characterized by its surface obsession one that typifies the delirium of post pre and extant stardom,2251
1,the case is a convincing one and should give anyone with a conscience reason to pause,2257
1,coy but exhilarating with really solid performances by ving rhames and wesley snipes,2261
1,a delightful romantic comedy with plenty of bite,2269
1,smart sassy interpretation of the oscar wilde play,2274
1,this is one of the outstanding thrillers of recent years,2282
1,lee s achievement extends to his supple understanding of the role that brown played in american culture as an athlete a movie star and an image of black indomitability,2292
1,the immersive powers of the giant screen and its hyper realistic images are put to perfect use in the breathtakingly beautiful outer space documentary space station 3d,2296
1,holofcener rejects patent solutions to dramatize life s messiness from inside out in all its strange quirks,2304
1,coral reef adventure is a heavyweight film that fights a good fight on behalf of the world s endangered reefs and it lets the pictures do the punching,2322
1,a very charming and funny movie,2335
1,becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters,2344
1,it s definitely an improvement on the first blade since it does n t take itself so deadly seriously,2353
1,though it s equally solipsistic in tone the movie has enough vitality to justify the notion of creating a screen adaptation of evans saga of hollywood excess,2371
1,just like a splendid meal red dragon satisfies from its ripe recipe inspiring ingredients certified cuisine and palatable presentation,2375
1,both grant and hoult carry the movie because they are believable as people flawed assured of the wrong things and scared to admit how much they may really need the company of others,2387
1,in the affable maid in manhattan jennifer lopez s most aggressive and most sincere attempt to take movies by storm the diva shrewdly surrounds herself with a company of strictly a list players,2389
1,what the movie lacks in action it more than makes up for in drama suspense revenge and romance,2391
1,especially give credit to affleck,2405
1,a thriller whose style structure and rhythms are so integrated with the story you can not separate them,2418
1,the best part about gangs was daniel day lewis,2431
1,director chris wedge and screenwriters michael berg michael j wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time,2435
1,fiji diver rusi vulakoro and the married couple howard and michelle hall show us the world they love and make us love it too,2446
1,a little melodramatic but with enough hope to keep you engaged,2463
1,this often hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high minded appeal,2467
1,the importance of being earnest so thick with wit it plays like a reading from bartlett s familiar quotations,2492
1,both lead performances are oscar size,2496
1,it s more enjoyable than i expected though and that s because the laughs come from fairly basic comedic constructs,2502
0,the events of the film are just so weird that i honestly never knew what the hell was coming next,2536
1,if you ve the patience there are great rewards here,2546
1,as a science fiction movie minority report astounds,2547
1,one of the most original american productions this year you ll find yourself remembering this refreshing visit to a sunshine state,2562
1,if it s not entirely memorable the movie is certainly easy to watch,2595
1,the plot weaves us into a complex web,2599
1,if you ve grown tired of going where no man has gone before but several movies have take heart,2603
1,ou ve got to love a disney pic with as little cleavage as this one has and a heroine as feisty and principled as jane,2607
1,about schmidt is nicholson s goofy heartfelt mesmerizing king lear,2610
1,thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories and like a mobius strip elliptically loops back to where it began,2646
1,she s as rude and profane as ever always hilarious and most of the time absolutely right in her stinging social observations,2659
1,to those who have not read the book the film is a much better mother daughter tale than last summer s divine secrets of the ya ya sisterhood but that s not saying much,2660
1,touches smartly and wistfully on a number of themes not least the notion that the marginal members of society might benefit from a helping hand and a friendly kick in the pants,2665
1,although shot with little style skins is heartfelt and achingly real,2671
1,it may scream low budget but this charmer has a spirit that can not be denied,2679
0,without de niro city by the sea would slip under the waves,2681
1,a good music documentary probably one of the best since the last waltz,2683
1,the film works due mostly to the tongue in cheek attitude of the screenplay,2685
1,a powerful inflammatory film about religion that dares to question an ancient faith and about hatred that offers no easy comfortable resolution,2711
1,presents a side of contemporary chinese life that many outsiders will be surprised to know exists and does so with an artistry that also smacks of revelation,2721
1,engages us in constant fits of laughter until we find ourselves surprised at how much we care about the story and end up walking out not only satisfied but also somewhat touched,2723
1,delia greta and paula rank as three of the most multilayered and sympathetic female characters of the year,2732
1,the sum of all fears is simply a well made and satisfying thriller,2745
0,what makes esther kahn so demanding is that it progresses in such a low key manner that it risks monotony,2750
1,dark and unrepentant this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten,2757
1,you ll know a star when you see one,2763
0,contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii,2767
0,it wears its heart on the sleeve of its gaudy hawaiian shirt,2775
1,a marvel of production design,2786
1,the byplay and bickering between the now spy savvy siblings carmen vega and juni sabara cortez anchor the film in a very real and amusing give and take,2787
1,bright intelligent and humanly funny film,2798
1,exhilarating funny and fun,2811
1,it s worth taking the kids to,2813
1,there has been a string of ensemble cast romances recently but peter mattei s love in the time of money sets itself apart by forming a chain of relationships that come full circle to end on a positive if tragic note,2850
1,anybody who enjoys quirky fun popcorn movies with a touch of silliness and a little bloodshed,2852
1,after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here it s a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen,2860
1,precocious smarter than thou wayward teen struggles to rebel against his oppressive right wing propriety obsessed family,2867
1,the story that emerges has elements of romance tragedy and even silent movie comedy,2881
1,the story plays out slowly but the characters are intriguing and realistic,2893
1,as quiet patient and tenacious as mr lopez himself who approaches his difficult endless work with remarkable serenity and discipline,2897
1,the most audacious outrageous sexually explicit psychologically probing pure libido film of the year has arrived from portugal,2903
1,the creative animation work may not look as fully rendered as pixar s industry standard but it uses lighting effects and innovative backgrounds to an equally impressive degree,2904
1,manages to deliver a fair bit of vampire fun,2908
1,some body will take you places you have n t been and also places you have,2930
1,graphic sex may be what s attracting audiences to unfaithful but gripping performances by lane and gere are what will keep them awake,2934
1,much has been written about those years when the psychedelic 60s grooved over into the gay 70s but words do n t really do the era justice,2937
1,as it turns out you can go home again,2956
1,you ve already seen city by the sea under a variety of titles but it s worth yet another visit,2957
1,is funny in the way that makes you ache with sadness the way chekhov is funny profound without ever being self important warm without ever succumbing to sentimentality,2965
1,its use of the thriller form to examine the labyrinthine ways in which people s lives cross and change buffeted by events seemingly out of their control is intriguing provocative stuff,2977
1,a heady biting be bop ride through nighttime manhattan a loquacious videologue of the modern male and the lengths to which he ll go to weave a protective cocoon around his own ego,2987
0,the piano teacher is not an easy film,2989
1,an intimate contemplation of two marvelously messy lives,2995
1,this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party,2997
1,a metaphor for a modern day urban china searching for its identity,2999
1,some of the most inventive silliness you are likely to witness in a movie theatre for some time,3024
1,a rollicking ride with jaw dropping action sequences striking villains a gorgeous color palette astounding technology stirring music and a boffo last hour that leads up to a strangely sinister happy ending,3026
0,this new zealand coming of age movie is n t really about anything,3057
1,assayas ambitious sometimes beautiful adaptation of jacques chardonne s novel,3085
1,the result is a powerful naturally dramatic piece of low budget filmmaking,3091
1,much smarter and more attentive than it first sets out to be,3107
1,a pointed often tender examination of the pros and cons of unconditional love and familial duties,3114
1,it s about issues most adults have to face in marriage and i think that s what i liked about it the real issues tucked between the silly and crude storyline,3116
0,something appears to have been lost in the translation this time,3123
1,washington s strong hand keen eye sweet spirit and good taste are reflected in almost every scene,3125
1,a quietly introspective portrait of the self esteem of employment and the shame of losing a job,3128
1,manages to accomplish what few sequels can it equals the original and in some ways even betters it,3146
1,if you are in the mood for an intelligent weepy it can easily worm its way into your heart,3165
1,in the director s cut the film is not only a love song to the movies but it also is more fully an example of the kind of lush all enveloping movie experience it rhapsodizes,3186
1,bring on the sequel,3187
1,a big budget all star movie as unblinkingly pure as the hours is a distinct rarity and an event,3191
1,the artwork is spectacular and unlike most animaton from japan the characters move with grace and panache,3204
1,with a cast of a list brit actors it is worth searching out,3208
0,i wanted more,3219
1,the art direction and costumes are gorgeous and finely detailed and kurys direction is clever and insightful,3221
1,while broomfield s film does n t capture the effect of these tragic deaths on hip hop culture it succeeds as a powerful look at a failure of our justice system,3224
1,if you open yourself up to mr reggio s theory of this imagery as the movie s set it can impart an almost visceral sense of dislocation and change,3264
1,has enough wit energy and geniality to please not only the fanatical adherents on either side but also people who know nothing about the subject and think they re not interested,3273
1,a realistically terrifying movie that puts another notch in the belt of the long list of renegade cop tales,3279
1,campanella s competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael s evolution,3290
1,by turns very dark and very funny,3291
0,steven soderbergh does n t remake andrei tarkovsky s solaris so much as distill it,3292
